,dates,opens,highs,lows,closes,PCT_RETURN,LOG_RETURNS,CUM_LOG_RETURNS,Base Volume BTC,Quote Volume USD,Trendline,SmoothPrice,HULL_55,HULL_180,HULL_55_TREND,HULL_180_TREND,SMA_20,SMA_50,SMA_100,SMA_200,SMA_Short_Term_Trend,SMA_Long_Term_Trend,SMA_Trend_Strength,EMA_20,EMA_50,EMA_100,EMA_200,EMA_Short_Term_Trend,EMA_Long_Term_Trend,EMA_Trend_Strength
926,2023-04-20 00:00:00+00:00,28809.71,29102.69,27991.32,28248.18,-1.949133833997696,-0.0196837994632628,0.9799241177051036,17007.31210311,"480,425,613.60",30141.291422972372,28965.858999999997,30521.06312562702,28930.640488148078,Bear,Bull,29068.134500000004,26731.6442,24707.7304,21317.94675,Bull,Bull,Weak,28990.654318215682,27260.996910624664,25120.703512632994,23851.58950950548,Bull,Bull,Weak
927,2023-04-21 00:00:00+00:00,28248.18,28371.88,27133.0,27253.85,-3.519978986256822,-0.03583423520510236,0.9440898825000013,19665.99126045,"535,973,975.91",30011.57470181087,28177.278000000002,30446.15102376658,29040.280951654175,Bear,Bull,29007.253999999997,26807.3564,24800.8262,21356.0487,Bull,Bull,Weak,28825.24438314752,27260.716639619775,25162.944037135312,23885.442847719354,Bull,Bull,Weak
928,2023-04-22 00:00:00+00:00,27252.96,27887.78,27133.0,27821.41,2.0824947667944294,0.020611072639635557,0.9647009551396368,7556.85769964,"210,242,436.37",29749.361664109587,27835.327,30330.632317640695,29138.510415213434,Bear,Bull,28988.9075,26916.621,24890.562800000003,21393.429800000005,Bull,Bull,Weak,28729.641108562042,27282.704614536648,25215.58692748907,23924.606699980854,Bull,Bull,Neutral
929,2023-04-23 00:00:00+00:00,27820.99,27820.99,27333.2,27592.98,-0.8210583144420136,-0.008244475627733743,0.956456479511903,6255.76778325,"172,615,275.33",29396.09100750572,27659.202999999998,30179.933727315678,29224.72093513512,Bear,Bull,28977.968,27021.461600000002,24967.143800000005,21430.586600000002,Bull,Bull,Neutral,28621.387669651373,27294.87227671168,25262.66401803384,23961.107926846715,Bull,Bull,Neutral
930,2023-04-24 00:00:00+00:00,27592.7,28000.0,26965.14,27515.05,-0.28242690713362606,-0.0028282648444288416,0.9536282146674742,12258.59093046,"337,295,742.38",28988.835328814403,27573.581,30003.12646584038,29299.561435733238,Bear,Bull,28944.738499999996,27123.108799999998,25032.724100000003,21468.333649999997,Bull,Bull,Neutral,28516.022177303625,27303.50669723279,25307.26572064703,23996.470534539785,Bull,Bull,Neutral
931,2023-04-25 00:00:00+00:00,27513.85,28400.0,27194.51,28304.42,2.8688663113459745,0.028284848498669277,0.9819130631661435,12013.57991051,"340,037,411.49",28635.390584129917,27877.019999999997,29829.422496280844,29367.931485859215,Bear,Bull,28951.191,27240.991,25106.971299999997,21512.190499999997,Bull,Bull,Neutral,28495.869588988993,27342.758199302094,25366.615310337187,24039.335703350334,Bull,Bull,Neutral
932,2023-04-26 00:00:00+00:00,28304.42,30050.66,27230.77,28426.08,0.42982686096377787,0.004289057438410222,0.9862021206045537,31636.39150463,"899,298,595.82",28350.709268332495,28124.066000000003,29671.004443963448,29431.141281731037,Bear,Bull,28969.821999999996,27365.542999999998,25179.3571,21557.22395,Bull,Bull,Neutral,28489.222961466232,27385.2414071726,25427.19876953843,24082.984900331925,Bull,Bull,Neutral
933,2023-04-27 00:00:00+00:00,28428.86,29900.0,28387.07,29483.72,3.7206677811362,0.03653121296801168,1.0227333335725655,24310.36359778,"716,759,953.42",28162.150781429416,28733.701,29557.502388072917,29494.9927308494,Bear,Bull,29047.411000000004,27521.25,25262.831000000002,21607.4252,Bull,Bull,Neutral,28583.936965136112,27467.5346853227,25507.52592261688,24136.723558040067,Bull,Bull,Neutral
934,2023-04-28 00:00:00+00:00,29486.97,29606.45,28900.0,29338.63,-0.4921020820981892,-0.004933168914342302,1.017800164658223,14184.03938836,"416,140,283.52",28078.05058194316,29096.225999999995,29479.653444203952,29559.196412675137,Bear,Bull,29116.402000000002,27700.6824,25349.4744,21658.454200000004,Bull,Bull,Neutral,28655.812492266006,27540.91097217279,25583.389369693774,24188.483821144146,Bull,Bull,Neutral
935,2023-04-29 00:00:00+00:00,29339.47,29470.0,29057.3,29249.35,-0.30430868789715904,-0.0030477264827170596,1.014752438175506,4909.72717806,"143,606,328.64",28077.737496833543,29240.681,29426.60508597884,29623.708258261813,Bear,Bull,29161.82,27881.067799999997,25431.125700000004,21709.4104,Bull,Bull,Neutral,28712.33987395496,27607.908581107193,25655.982649501817,24238.840698545697,Bull,Bull,Neutral
