,Timestamp,Open,High,Low,Close,PCT_RETURN,LOG_RETURNS,CUM_LOG_RETURNS,Base Volume LINK,Quote Volume USD,HULL_55,HULL_180,HULL_55_TREND,HULL_180_TREND,SMA_20,SMA_50,SMA_100,SMA_200,SMA_Short_Term_Trend,SMA_Long_Term_Trend,SMA_Trend_Strength,EMA_20,EMA_50,EMA_100,EMA_200,EMA_Short_Term_Trend,EMA_Long_Term_Trend,EMA_Trend_Strength
276,2023-06-06,6.059,6.31,6.007,6.26,3.3344338065368184,0.03280047250696167,-0.09167301859674565,2382693.42,"14,915,660.81",6.279510222119149,6.827398632405985,Bear,Bear,6.43865,6.77386,6.9644200000000005,6.839835000000001,Bear,Bear,Moderate,6.456880524273631,6.686898449301123,6.84047340447676,6.902050202161182,Bear,Bear,Moderate
277,2023-06-07,6.258,6.27,5.832,5.919,-5.447284345047931,-0.05601266940341926,-0.1476856880001649,2609416.59,"15,445,136.80",6.261544264928192,6.804011418589035,Bear,Bear,6.40805,6.720519999999999,6.95089,6.838739999999999,Bear,Bear,Moderate,6.405653807676142,6.656784784622647,6.822226406368309,6.892268608109827,Bear,Bear,Moderate
278,2023-06-08,5.92,6.037,5.886,5.996,1.3008954215239177,0.0129250645317634,-0.1347606234684015,906858.5,"5,437,523.57",6.237585433415788,6.778983200510253,Bear,Bear,6.382199999999999,6.685320000000001,6.9388700000000005,6.8399149999999995,Bear,Bear,Moderate,6.3666391593260325,6.630871655813916,6.805865487430323,6.883350512506745,Bear,Bear,Moderate
279,2023-06-09,5.997,6.082,5.916,5.992,-0.06671114076051143,-0.0006673340254329604,-0.13542795749383446,902731.39,"5,409,166.49",6.208967531608603,6.752393581029565,Bear,Bear,6.356450000000001,6.655039999999999,6.92347,6.840535,Bear,Bear,Moderate,6.3309592393902205,6.605817865389841,6.789749339164375,6.87448135317832,Bear,Bear,Moderate
280,2023-06-10,5.991,6.008,4.926,5.24,-12.550066755674226,-0.1341037478819675,-0.26953170537580196,4885341.55,"25,599,189.72",6.157266428743213,6.720846252535906,Bear,Bear,6.2969,6.61762,6.9030700000000005,6.83466,Bear,Bear,Moderate,6.2270583594482956,6.552256380472592,6.759061233438348,6.858217857126794,Bear,Bear,Strong
281,2023-06-11,5.238,5.256,5.093,5.176,-1.2213740458015265,-0.012288941134351352,-0.2818206465101533,1464445.36,"7,579,969.18",6.086207063835635,6.684598896058035,Bear,Bear,6.228949999999999,6.577579999999999,6.88523,6.827039999999999,Bear,Bear,Moderate,6.126957563310362,6.498285542022686,6.727713486241549,6.841479370986229,Bear,Bear,Strong
282,2023-06-12,5.176,5.2,5.005,5.16,-0.3091190108191699,-0.003095977705128121,-0.2849166242152814,1762615.05,"9,095,093.66",6.001226227410156,6.644171564059494,Bear,Bear,6.1616,6.5391200000000005,6.86823,6.818725,Bear,Bear,Strong,6.0348663668046125,6.445803756061013,6.696669654830825,6.824748232966466,Bear,Bear,Strong
283,2023-06-13,5.16,5.411,5.11,5.3,2.7131782945736482,0.026770241064604832,-0.25814638315067656,1516071.24,"8,035,177.57",5.910272628495842,6.600824840514083,Bear,Bear,6.1104,6.50368,6.85176,6.810994999999999,Bear,Bear,Strong,5.964879093775602,6.40087027543117,6.66901282998269,6.809576608757845,Bear,Bear,Very Strong
284,2023-06-14,5.299,5.507,5.142,5.249,-0.9622641509434038,-0.009669238287913504,-0.26781562143859006,2076488.12,"10,899,486.14",5.816380648319934,6.5547831398864425,Bear,Bear,6.05895,6.4631799999999995,6.83567,6.801480000000001,Bear,Bear,Strong,5.896700132463639,6.3556988920809285,6.640893764042438,6.794048483297568,Bear,Bear,Very Strong
285,2023-06-15,5.25,5.414,5.157,5.305,1.0668698799771503,0.010612189795783853,-0.2572034316428062,1554434.43,"8,246,274.65",5.723956071772144,6.506756172594463,Bear,Bear,6.00695,6.429079999999999,6.819870000000001,6.793515,Bear,Bear,Strong,5.840347738895673,6.314495013960108,6.614440422180212,6.779232080478687,Bear,Bear,Very Strong
286,2023-06-16,5.305,5.395,5.137,5.322,0.3204524033930234,0.003199400489550961,-0.2540040311532552,1204039.01,"6,407,895.61",5.636274975949976,6.457317476018271,Bear,Bear,5.951,6.392059999999999,6.80733,6.784154999999999,Bear,Bear,Strong,5.790981287572276,6.275573640863633,6.588847542533078,6.764732258782382,Bear,Bear,Very Strong
287,2023-06-17,5.323,5.39,5.219,5.281,-0.7703870725291329,-0.007733698830701417,-0.2617377299839566,744553.72,"3,931,988.20",5.554833686353329,6.406723349174251,Bear,Bear,5.8833,6.3567599999999995,6.79854,6.77399,Bear,Bear,Strong,5.742411641136822,6.236570752986627,6.562949571393809,6.7499687537198705,Bear,Bear,Very Strong
288,2023-06-18,5.277,5.3,5.125,5.151,-2.4616549895853046,-0.024924603141347923,-0.28666233312530454,1055756.96,"5,438,204.10",5.4758540378272516,6.354845530483924,Bear,Bear,5.8088,6.31598,6.78766,6.761385000000001,Bear,Bear,Very Strong,5.6860867229333145,6.193999350908721,6.534990173940467,6.734058616866937,Bear,Bear,Very Strong
289,2023-06-19,5.15,5.19,4.996,5.133,-0.34944670937681055,-0.0035005870052819583,-0.2901629201305865,1120982.6,"5,754,003.69",5.399105631141345,6.301983737495783,Bear,Bear,5.73475,6.278059999999999,6.77686,6.7486500000000005,Bear,Bear,Very Strong,5.633411796939665,6.152391533226026,6.507227992278279,6.718127685355824,Bear,Bear,Very Strong
290,2023-06-20,5.131,5.282,5.0,5.268,2.630040911747522,0.02596050030286855,-0.2642024198277179,1400269.13,"7,376,617.78",5.328404963753178,6.249254450249592,Bear,Bear,5.6741,6.245500000000001,6.763490000000001,6.7369449999999995,Bear,Bear,Very Strong,5.598610673421602,6.117709512315201,6.482688824114353,6.703698554158254,Bear,Bear,Very Strong
291,2023-06-21,5.269,5.588,5.244,5.556,5.46697038724373,0.05322764101106267,-0.21097477881665525,2061121.5,"11,451,591.05",5.27132383786848,6.198288250322522,Bear,Bear,5.63465,6.2168600000000005,6.751160000000001,6.728525000000001,Bear,Bear,Very Strong,5.594552514048116,6.09568168830284,6.464338550369514,6.692278668047226,Bear,Bear,Very Strong
292,2023-06-22,5.56,5.826,5.508,5.561,0.08999280057595538,0.0008995233133296134,-0.21007525550332562,2721786.55,"15,135,855.00",5.226195159073731,6.149312681451671,Bear,Bear,5.5901000000000005,6.18544,6.73693,6.719094999999999,Bear,Bear,Very Strong,5.5913570365197245,6.074713778957632,6.446450658282989,6.681022163887553,Bear,Bear,Very Strong
293,2023-06-23,5.562,6.157,5.553,6.081,9.350836180543087,0.08939120793254592,-0.1206840475707797,2058187.81,"12,515,840.07",5.205536045832474,6.104933269306937,Bear,Bear,5.5729500000000005,6.16698,6.73203,6.713125,Bear,Bear,Very Strong,5.6379896997083225,6.0749602974298815,6.4392140115843155,6.6750517940976275,Bear,Bear,Very Strong
294,2023-06-24,6.072,6.198,5.926,6.138,0.9373458312777361,0.009329800059571612,-0.1113542475112081,925459.16,"5,680,468.32",5.207109954992098,6.065070594582596,Bull,Bear,5.5573,6.14508,6.72663,6.7081550000000005,Bear,Bear,Very Strong,5.68560972830753,6.07743244262871,6.433249377691556,6.669707995151383,Bear,Bear,Strong
295,2023-06-25,6.138,6.378,6.062,6.162,0.3910068426197455,0.0039024439769317454,-0.10745180353427634,1166112.2,"7,185,583.38",5.2277765933140925,6.029456042703239,Bull,Bear,5.5625,6.12972,6.71604,6.70455,Bear,Bear,Very Strong,5.73098023037348,6.080748817427584,6.427878102885782,6.664656174304106,Bear,Bear,Strong
296,2023-06-26,6.162,6.259,6.007,6.061,-1.6390782213567046,-0.016526597205328224,-0.12397840073960456,983135.65,"5,958,785.17",5.260562111763898,5.997192983827942,Bull,Bear,5.55255,6.11276,6.70726,6.699855,Bear,Bear,Very Strong,5.7624106846236245,6.079974353999052,6.420613189957351,6.658649645206554,Bear,Bear,Strong
297,2023-06-27,6.061,6.263,6.047,6.198,2.2603530770499924,0.022351856396408524,-0.10162654434319604,1170983.42,"7,257,755.24",5.3053953007970875,5.968609080991795,Bull,Bear,5.5665,6.10498,6.69823,6.696525,Bear,Bear,Very Strong,5.803895381326136,6.084602810704972,6.416205007977997,6.654066066647284,Bear,Bear,Moderate
298,2023-06-28,6.198,6.205,5.716,5.816,-6.163278476928047,-0.06361391913433831,-0.16524046347753435,1211273.43,"7,044,766.27",5.3480642187177905,5.941547455167623,Bull,Bear,5.5575,6.090739999999999,6.68562,6.691325000000001,Bear,Bear,Very Strong,5.805048202152218,6.0740693671479145,6.404319760295264,6.645727100809998,Bear,Bear,Moderate
299,2023-06-29,5.816,6.184,5.788,5.893,1.3239339752407098,0.013152465624557996,-0.15208799785297636,1154592.25,"6,804,012.13",5.3896268363911215,5.91618166993322,Bull,Bear,5.552549999999999,6.07676,6.67055,6.687284999999999,Bear,Bear,Very Strong,5.813424563852006,6.066968607651917,6.394194616527041,6.638237278911391,Bear,Bear,Moderate
