,Timestamp,Open,High,Low,Close,PCT_RETURN,LOG_RETURNS,CUM_LOG_RETURNS,Base Volume BTC,Quote Volume USD,Trendline,SmoothPrice,HULL_55,HULL_180,HULL_55_TREND,HULL_180_TREND,SMA_20,SMA_50,SMA_100,SMA_200,SMA_Short_Term_Trend,SMA_Long_Term_Trend,SMA_Trend_Strength,EMA_20,EMA_50,EMA_100,EMA_200,EMA_Short_Term_Trend,EMA_Long_Term_Trend,EMA_Trend_Strength
265,2023-07-01 03:00:00,30422.13,30440.02,30364.22,30393.5,-0.09348516235321291,-0.0009352888698393263,0.12186273494328126,121.03588179,"3,678,704.07",30464.446447508635,30418.194,30473.369557848902,30455.98379103384,Bear,Bear,30482.622500000005,30485.5202,30447.625199999995,30457.766999999996,Bear,Bull,Neutral,30458.328925652175,30466.295001392413,30423.68553453685,30118.9290059176,Bear,Bull,Neutral
266,2023-07-01 04:00:00,30393.51,30413.28,30312.8,30385.06,-0.02776909536578165,-0.00027772951692996796,0.1215850054263513,208.39046377,"6,331,956.75",30490.5140097742,30400.221999999998,30457.378322227374,30455.491026348307,Bear,Bear,30459.534999999996,30490.9926,30447.913399999998,30458.88905,Bear,Bull,Neutral,30451.35093273292,30463.1093150633,30422.92067246681,30121.577075510457,Bear,Bull,Neutral
267,2023-07-01 05:00:00,30385.09,30426.95,30382.21,30422.69,0.12384375742551246,0.0012376713429969363,0.12282267676934823,87.39806792,"2,658,884.33",30496.549562419357,30405.488,30441.23782211572,30455.01010920826,Bear,Bear,30442.479499999998,30496.167999999998,30448.3423,30460.714099999997,Bear,Bull,Neutral,30448.62132009169,30461.524243884345,30422.91610469519,30124.573224012842,Bear,Bull,Neutral
268,2023-07-01 06:00:00,30422.74,30462.75,30396.87,30443.0,0.0667593825529611,0.0006673710839001129,0.12349004785324834,131.94996325,"4,016,952.73",30487.795811510292,30420.369,30426.016659168214,30454.6415382731,Bear,Bear,30424.352000000003,30500.616400000003,30447.912399999997,30463.256299999997,Bear,Bull,Neutral,30448.085956273433,30460.797802947705,30423.313805592312,30127.74164964456,Bear,Bull,Neutral
269,2023-07-01 07:00:00,30443.01,30458.09,30400.16,30456.0,0.04270275597018092,0.00042693640938164603,0.12391698426262998,121.93401037,"3,713,622.22",30472.66432218706,30438.344,30412.524173752834,30454.458249603016,Bear,Bear,30402.078500000003,30506.147999999997,30448.733899999996,30466.104750000002,Bear,Bull,Neutral,30448.839674723582,30460.609653812502,30423.96105696672,30131.007901886904,Bear,Bull,Neutral
270,2023-07-01 08:00:00,30455.99,30467.9,30415.04,30432.79,-0.076208300499081,-0.0007623735378602106,0.12315461072476977,101.81755233,"3,098,592.19",30458.23470654466,30440.785000000003,30400.6462179104,30454.31786817924,Bear,Bear,30373.5735,30510.17,30449.5488,30468.1869,Bear,Bull,Neutral,30447.311134273717,30459.51868699633,30424.135887521836,30134.010708833302,Bear,Bull,Neutral
271,2023-07-01 09:00:00,30432.83,30459.2,30423.75,30436.9,0.013505169917049642,0.00013504258051075642,0.12328965330528052,103.55817414,"3,151,989.79",30448.162114540355,30440.096999999998,30390.714186963167,30454.23446858537,Bear,Bear,30388.9365,30512.1656,30450.673000000003,30470.661750000003,Bear,Bull,Neutral,30446.31959767622,30458.631679663144,30424.38864222437,30137.024532626005,Bear,Bull,Neutral
272,2023-07-01 10:00:00,30436.0,30490.08,30422.32,30467.44,0.1003387335766659,0.0010028842791728252,0.12429253758445334,145.14915667,"4,422,323.22",30443.906912070262,30450.204000000005,30383.54041316223,30454.333311744274,Bear,Bull,30408.7005,30513.818799999997,30452.1088,30473.04525,Bear,Bull,Neutral,30448.3310645642,30458.97710399008,30425.24114435854,30140.31224871928,Bear,Bull,Neutral
273,2023-07-01 11:00:00,30466.77,30596.94,30466.77,30522.67,0.18127548622397516,0.0018111138050680739,0.12610365138952143,167.53256335,"5,113,541.15",30445.451421148835,30479.958999999995,30380.422342532464,30454.887453442832,Bear,Bull,30431.546499999997,30515.708400000003,30453.2112,30475.57855,Bear,Bull,Neutral,30455.410963177135,30461.47486461792,30427.17042862867,30144.116803458393,Bear,Bull,Neutral
274,2023-07-01 12:00:00,30523.73,30632.63,30502.49,30565.47,0.14022364360655182,0.0014012542206458221,0.12750490561016725,244.53855059,"7,474,435.73",30453.222751842524,30520.167000000005,30382.073335102727,30456.0899293187,Bull,Bull,30440.139000000003,30513.089,30454.956199999997,30478.3597,Bear,Bull,Neutral,30465.892776207886,30465.553105221145,30429.909034002358,30148.309372578213,Bull,Bull,Neutral
275,2023-07-01 13:00:00,30564.62,30640.02,30537.71,30564.99,-0.0015703995390858871,-1.5704118699885456e-05,0.12748920149146736,181.32665353,"5,542,247.35",30466.482424341804,30546.914999999997,30387.812303322335,30457.906300282826,Bull,Bull,30446.6065,30510.9156,30456.801099999997,30480.93195,Bear,Bull,Neutral,30475.33060704523,30469.452591290905,30432.583904616175,30152.455448472956,Bull,Bull,Neutral
276,2023-07-01 14:00:00,30564.98,30611.97,30527.31,30602.33,0.12216591597118409,0.001220913541359798,0.12871011503282717,183.73725625,"5,622,788.15",30485.922523325837,30575.789999999997,30398.10370083488,30460.47693035845,Bull,Bull,30459.211499999998,30510.5404,30456.256800000003,30483.8553,Bear,Bull,Neutral,30487.425787326636,30474.663470063813,30435.945213435654,30156.931812169743,Bull,Bull,Neutral
277,2023-07-01 15:00:00,30602.33,30659.33,30545.19,30568.12,-0.11178887359231116,-0.0011185140395927877,0.12759160099323438,211.09026631,"6,452,632.59",30508.39369373486,30577.492000000006,30411.479130376894,30463.575268700257,Bull,Bull,30469.520500000002,30510.617799999996,30454.6246,30486.93595,Bear,Bull,Neutral,30495.110950438386,30478.328432022096,30438.562535941877,30161.023236924273,Bull,Bull,Neutral
278,2023-07-01 16:00:00,30569.32,30591.69,30538.94,30568.87,0.002453536560320657,2.453506461604714e-05,0.12761613605785044,195.07143112,"5,963,113.22",30530.720469019772,30574.949,30427.63970483749,30467.15235765395,Bull,Bull,30478.4815,30513.011400000003,30453.098299999998,30489.700299999997,Bear,Bull,Neutral,30502.135621825208,30481.87908174672,30441.142881764812,30165.081413671298,Bull,Bull,Neutral
279,2023-07-01 17:00:00,30568.88,30596.81,30550.01,30575.85,0.022833686688450427,0.00022831080198975706,0.1278444468598402,164.54902841,"5,031,226.41",30552.79535835592,30574.858,30445.2796472978,30471.168033445094,Bull,Bull,30483.7535,30515.096,30452.701800000003,30491.847800000003,Bear,Bull,Neutral,30509.156038794237,30485.56421579587,30443.810349452637,30169.168663286513,Bull,Bull,Neutral
280,2023-07-01 18:00:00,30575.84,30618.8,30572.21,30611.26,0.11581035359604641,0.0011574334513621259,0.12900188031120233,152.01353444,"4,653,325.83",30573.707371438006,30587.844999999994,30463.946980038476,30475.71656674309,Bull,Bull,30490.506,30517.4444,30450.588900000002,30494.4898,Bear,Bull,Neutral,30518.880225575736,30490.49346223525,30447.12618411694,30173.567582059783,Bull,Bull,Neutral
281,2023-07-01 19:00:00,30611.63,30635.18,30591.99,30613.78,0.008232264859397986,8.23192602707e-05,0.12908419957147302,185.7280513,"5,685,837.70",30592.435353340676,30600.946999999996,30482.49926008383,30480.731474397628,Bull,Bull,30497.858999999997,30518.968999999997,30451.6661,30496.798450000002,Bear,Bull,Neutral,30527.918299330428,30495.328228422102,30450.42625967898,30177.947805123866,Bull,Bull,Neutral
282,2023-07-01 20:00:00,30611.37,30615.64,30581.38,30588.55,-0.08241386721926647,-0.0008244784611698178,0.1282597211103032,109.23574003,"3,341,362.90",30606.483723547706,30599.390999999996,30499.816959741973,30486.016490778,Bull,Bull,30503.940500000004,30519.569,30450.381999999998,30499.191150000002,Bear,Bull,Neutral,30533.692747013243,30498.983984170256,30453.161383249695,30182.033399102733,Bull,Bull,Neutral
283,2023-07-01 21:00:00,30587.07,30609.73,30573.51,30589.53,0.003203813191543503,3.2037618705448214e-05,0.12829175872900866,122.29124102,"3,740,831.59",30615.269770609928,30596.259,30515.759600237063,30491.50956280098,Bull,Bull,30511.537,30519.6154,30448.889199999998,30501.71645,Bear,Bull,Neutral,30539.01058063103,30502.534808320444,30455.861751898217,30186.088091648977,Bull,Bull,Neutral
284,2023-07-01 22:00:00,30589.54,30620.73,30551.63,30582.43,-0.02321055603011768,-0.00023213250096553746,0.12805962622804312,149.39705534,"4,568,924.99",30617.85026022183,30588.918999999994,30530.095489950527,30497.105384758757,Bull,Bull,30519.5615,30523.3896,30447.732999999997,30503.121600000002,Bear,Bull,Neutral,30543.145763428078,30505.667953092194,30458.368053840826,30190.031792229587,Bull,Bull,Neutral
285,2023-07-01 23:00:00,30582.42,30606.04,30565.12,30587.21,0.015629889449586543,0.00015628668109626579,0.1282159129091394,126.30900316,"3,863,440.00",30614.852223201247,30586.374,30542.932143329555,30502.762093681427,Bull,Bull,30529.246999999996,30526.7738,30446.756,30499.81395,Bull,Bull,Neutral,30547.342357387308,30508.865680421914,30460.919379507344,30193.983814197454,Bull,Bull,Neutral
286,2023-07-02 00:00:00,30587.22,30650.0,30546.89,30575.89,-0.03700893281864959,-0.00037015782814317125,0.12784575508099622,173.53153239,"5,305,881.05",30609.290841796297,30581.957999999995,30554.083406333742,30508.37082169357,Bull,Bull,30538.788500000002,30530.0818,30445.915999999997,30497.12345,Bull,Bull,Neutral,30550.061180493278,30511.49408511125,30463.19602545769,30197.78387574773,Bull,Bull,Neutral
287,2023-07-02 01:00:00,30571.62,30598.64,30550.0,30567.27,-0.028192147473049545,-0.00028196122206004527,0.12756379385893618,109.50322337,"3,347,214.59",30604.15929048376,30575.359999999997,30563.5737674878,30513.85681098411,Bull,Bull,30546.017499999998,30532.497799999997,30444.374499999998,30493.70355,Bull,Bull,Neutral,30551.700115684394,30513.681375891203,30465.25689624071,30201.460354596013,Bull,Bull,Neutral
288,2023-07-02 02:00:00,30567.26,30610.14,30460.42,30543.06,-0.07920236252697554,-0.000792337441692203,0.12677145641724397,164.03106203,"5,010,010.57",30600.7680227572,30561.303999999996,30571.113940501957,30519.08054292708,Bull,Bull,30551.020499999995,30534.5876,30443.9243,30491.6312,Bull,Bull,Neutral,30550.877247523975,30514.83347879743,30466.797551760697,30204.85935604282,Bull,Bull,Neutral
289,2023-07-02 03:00:00,30541.07,30556.68,30475.0,30509.26,-0.11066343712778925,-0.0011072471432117769,0.12566420927403218,126.71187819,"3,865,885.64",30597.555781538522,30537.665,30576.183411100803,30523.87626300089,Bull,Bull,30553.683499999996,30537.0796,30442.0431,30489.6455,Bull,Bull,Neutral,30546.913700140736,30514.614911001456,30467.63839231989,30207.88821817175,Bull,Bull,Neutral
290,2023-07-02 04:00:00,30509.65,30539.69,30473.61,30529.61,0.06670106059603054,0.0006667882532549881,0.1263309975272872,107.16853299,"3,271,813.52",30594.254075752862,30529.961000000003,30579.789479540304,30528.36661425428,Bull,Bull,30558.5245,30534.487,30441.142200000002,30487.662999999997,Bull,Bull,Neutral,30545.26572869876,30515.20295370728,30468.86555286801,30211.089429931235,Bull,Bull,Neutral
291,2023-07-02 05:00:00,30529.6,30554.21,30479.08,30482.95,-0.1528352311084169,-0.0015295214328493757,0.12480147609443781,118.38581712,"3,608,748.94",30587.625466791214,30508.221,30580.98106666152,30532.34142752219,Bull,Bull,30560.827,30529.462399999997,30440.9094,30486.659850000004,Bull,Bull,Neutral,30539.330897394117,30513.93813199327,30469.144452811215,30213.794510230426,Bull,Bull,Neutral
292,2023-07-02 06:00:00,30482.96,30516.1,30468.24,30479.5,-0.011317802246835207,-0.00011318442758402043,0.12468829166685379,82.79455161,"2,523,536.54",30576.532555353308,30493.533000000003,30580.123365045005,30535.81234587182,Bear,Bull,30561.43,30521.6054,30441.465599999996,30485.726950000004,Bull,Bull,Neutral,30533.632716689914,30512.587617013145,30469.34951315159,30216.438345949526,Bull,Bull,Neutral
293,2023-07-02 07:00:00,30479.5,30519.99,30475.76,30506.39,0.08822323200838866,0.0008818433818896732,0.12557013504874345,71.75928789,"2,189,116.82",30564.378299516953,30495.957000000002,30578.3570349842,30538.92336703152,Bear,Bull,30560.616,30517.091199999995,30441.970299999997,30484.720849999998,Bull,Bull,Neutral,30531.038172243258,30512.344573208706,30470.082988138685,30219.323437034607,Bull,Bull,Neutral
294,2023-07-02 08:00:00,30506.48,30551.04,30480.92,30482.15,-0.07945876257400286,-0.0007949034778133678,0.12477523157093008,64.25183679,"1,958,534.13",30550.4239476739,30488.972,30575.246204863266,30541.589560443714,Bear,Bull,30556.45,30513.495600000002,30441.990599999997,30484.61065,Bull,Bull,Neutral,30526.382155839136,30511.16047229856,30470.321938868612,30221.938626715855,Bull,Bull,Neutral
295,2023-07-02 09:00:00,30482.58,30548.72,30482.58,30519.19,0.12151373836817303,0.0012143997017805498,0.12598963127271062,59.54523707,"1,817,272.40",30537.762536113536,30501.549,30572.14516864221,30544.036155324757,Bear,Bull,30554.159999999996,30508.653199999997,30442.6391,30484.093049999996,Bull,Bull,Neutral,30525.69718861636,30511.475355737835,30471.28962324745,30224.89635182316,Bull,Bull,Neutral
296,2023-07-02 10:00:00,30519.18,30543.91,30503.82,30510.17,-0.029555174957129893,-0.00029559543359710847,0.1256940358391135,70.40693121,"2,148,127.44",30528.50843159396,30506.894,30568.871374012237,30546.25432334182,Bear,Bull,30549.552000000003,30501.9204,30443.9432,30482.786149999996,Bull,Bull,Neutral,30524.218408748133,30511.424165316745,30472.059531697992,30227.734895586116,Bull,Bull,Neutral
297,2023-07-02 11:00:00,30509.05,30543.88,30503.31,30543.88,0.110487748839172,0.0011042675604819466,0.12679830339959547,70.38002779,"2,149,679.12",30523.230393185546,30522.656,30566.3096936027,30548.4289679083,Bear,Bull,30548.340000000004,30497.522,30447.4781,30481.79235,Bull,Bull,Neutral,30526.09094124831,30512.69694314746,30473.48171918912,30230.880618018095,Bull,Bull,Neutral
298,2023-07-02 12:00:00,30543.87,30576.84,30500.0,30523.69,-0.06610162166693634,-0.0006612347842118142,0.12613706861538365,91.34883514,"2,788,303.53",30521.89755238707,30526.593,30563.767988782387,30550.46794027094,Bear,Bull,30546.081,30491.8848,30449.8984,30480.81255,Bull,Bull,Neutral,30525.86228017704,30513.12804341619,30474.475942571513,30233.79414420697,Bull,Bull,Neutral
299,2023-07-02 13:00:00,30522.41,30530.22,30487.49,30515.03,-0.02837140594731391,-0.0002837543139209257,0.12585331430146274,79.45944135,"2,424,707.24",30522.627281375957,30522.912,30560.827116436474,30552.347881617443,Bear,Bull,30543.04,30484.156000000003,30452.029099999996,30479.68205,Bull,Bull,Neutral,30524.830634445894,30513.202629948886,30475.27899321366,30236.59251093128,Bull,Bull,Neutral
