,Timestamp,Open,High,Low,Close,PCT_RETURN,LOG_RETURNS,CUM_LOG_RETURNS,Base Volume ETH,Quote Volume USD,HULL_55,HULL_180,HULL_55_TREND,HULL_180_TREND,SMA_20,SMA_50,SMA_100,SMA_200,SMA_Short_Term_Trend,SMA_Long_Term_Trend,SMA_Trend_Strength,EMA_20,EMA_50,EMA_100,EMA_200,EMA_Short_Term_Trend,EMA_Long_Term_Trend,EMA_Trend_Strength
271,2023-06-01,1874.08,1889.29,1839.72,1862.43,-0.6195171928027099,-0.006214441632949767,0.17867171232224324,96470.72304438,"179,669,968.72",1813.4201500377926,1957.48437888874,Bull,Bear,1833.7754999999997,1884.03,1799.1384000000003,1590.8932,Bear,Bull,Weak,1851.85129955523,1844.4685623819548,1787.132756569685,1684.6494073599436,Bull,Bull,Neutral
272,2023-06-02,1862.33,1911.31,1847.66,1907.41,2.4151243268203393,0.023864214215070748,0.202535926537314,87806.05449698,"167,482,146.41",1819.9834610647285,1957.4431035350622,Bull,Bear,1839.3465,1881.8986000000002,1801.7830000000001,1594.2224500000002,Bear,Bull,Weak,1857.1426043594938,1846.9368540532507,1789.5144841623644,1686.865930669795,Bull,Bull,Neutral
273,2023-06-03,1907.44,1909.63,1882.42,1892.62,-0.7753970043147596,-0.007784188378261655,0.19475173815905236,33883.00307554,"64,127,649.28",1826.9453310743488,1957.5030550587712,Bull,Bull,1843.976,1877.714,1804.2030000000002,1597.4268500000003,Bear,Bull,Neutral,1860.521403944304,1848.7283499727312,1791.5561775452877,1688.913234842235,Bull,Bull,Neutral
274,2023-06-04,1892.62,1914.83,1884.72,1890.23,-0.12627997167946603,-0.0012635977202401234,0.19348814043881224,32506.25336073,"61,444,295.29",1833.9655113979932,1957.6141386959832,Bull,Bull,1847.648,1873.6696,1807.0295999999998,1600.80195,Bear,Bull,Neutral,1863.3507940448465,1850.3558656600749,1793.5101146235988,1690.9163867343523,Bull,Bull,Neutral
275,2023-06-05,1890.22,1891.34,1777.25,1811.21,-4.180443649714583,-0.042703384576338446,0.1507847558624738,133729.38796529,"242,212,004.78",1838.934761939119,1957.372756632981,Bull,Bear,1846.9765,1867.4924,1809.1966,1603.8608000000002,Bear,Bull,Neutral,1858.3850041358132,1848.8207336734054,1793.8606074033296,1692.11333811013,Bull,Bull,Neutral
276,2023-06-06,1811.21,1898.25,1796.52,1884.95,4.071311443730985,0.03990616513633737,0.1906909209988112,117911.62779482,"222,257,522.81",1844.1653953480381,1957.1410276466231,Bull,Bear,1850.0995000000003,1863.6788000000001,1811.6319999999998,1607.2309,Bear,Bull,Neutral,1860.9150037419263,1850.2375676469974,1795.6643577517784,1694.032110865253,Bull,Bull,Neutral
277,2023-06-07,1884.93,1898.0,1820.0,1832.49,-2.7830976948990727,-0.02822559761137681,0.16246532338743438,126968.80186389,"232,669,059.73",1848.2319167353812,1956.6346547946891,Bull,Bear,1851.6935,1858.2364000000002,1813.6243000000002,1610.3127500000003,Bear,Bull,Neutral,1858.2078605284096,1849.541584602017,1796.393578390357,1695.4098013044047,Bull,Bull,Neutral
278,2023-06-08,1832.43,1861.59,1828.63,1845.99,0.7367025195226251,0.007340021210035674,0.16980534459747007,53739.2409447,"99,202,101.39",1851.565278224421,1955.898412859943,Bull,Bear,1853.3509999999999,1856.4602,1816.0302000000001,1613.8423500000001,Bear,Bull,Neutral,1857.0442547637992,1849.4023067744872,1797.3756857489639,1696.9081117391868,Bull,Bull,Neutral
279,2023-06-09,1846.21,1855.44,1826.92,1840.46,-0.2995682533491473,-0.0030001785717929537,0.1668051660256771,61326.07108796,"112,868,180.79",1853.9900421476673,1954.8907654413733,Bull,Bear,1854.3759999999997,1854.4062,1817.7828,1617.5150999999998,Bear,Bull,Neutral,1855.4648019291517,1849.0516280774486,1798.228840486608,1698.3364887368068,Bull,Bull,Neutral
280,2023-06-10,1840.46,1845.19,1716.24,1752.32,-4.789020136270283,-0.04907491613826401,0.1177302498874131,180377.32723936,"316,078,798.07",1853.3410557616987,1953.1896110043265,Bear,Bear,1851.7279999999998,1852.4894,1818.8273000000002,1620.58585,Bear,Bull,Neutral,1845.6414874597085,1845.2582308979408,1797.3197545363782,1698.87363810261,Bull,Bull,Neutral
281,2023-06-11,1752.32,1778.65,1739.0,1753.1,0.04451241782321702,0.00044502513985364146,0.11817527502726674,67320.65838212,"118,019,846.21",1850.232966699306,1950.864940328764,Bear,Bear,1848.4950000000001,1850.0618,1820.6629,1623.4337000000003,Bear,Bull,Neutral,1836.8280124635457,1841.6441826274333,1796.4441158326877,1699.4132038926339,Bear,Bull,Neutral
282,2023-06-12,1753.1,1759.58,1719.74,1742.66,-0.595516513604466,-0.005972967845848393,0.11220230718141835,104213.35741918,"181,608,449.44",1844.9928520236376,1947.9332508434366,Bear,Bear,1842.9075,1847.6770000000001,1822.4223000000002,1626.1329500000002,Bear,Bull,Neutral,1827.8596303241604,1837.7624499753772,1795.3790838360007,1699.8435202718117,Bear,Bull,Neutral
283,2023-06-13,1742.69,1766.23,1723.68,1739.54,-0.1790366451287162,-0.0017919710728285141,0.11041033610858984,112831.26060085,"196,274,491.07",1837.8864179722393,1944.453392280909,Bear,Bear,1839.8970000000002,1845.6244,1824.1696,1628.8373499999998,Bear,Bull,Neutral,1819.4482369599546,1833.9105891920292,1794.2733594036047,1700.2385101198533,Bear,Bull,Neutral
284,2023-06-14,1739.51,1749.85,1630.0,1650.84,-5.099049173919545,-0.05233646118024703,0.05807387492834281,124654.02551192,"205,783,851.48",1827.2074282192673,1940.0695049368967,Bear,Bear,1832.1475000000003,1841.3166,1825.0194999999999,1631.06755,Bear,Bull,Neutral,1803.390309630435,1826.731350400185,1791.433094860959,1699.7469826559743,Bear,Bull,Neutral
285,2023-06-15,1650.84,1678.91,1620.15,1665.28,0.874706210171805,0.008709028183126685,0.06678290311146949,137062.43019777,"228,247,323.76",1814.2036671390779,1934.9454674314545,Bear,Bear,1823.9900000000002,1837.2875999999999,1826.0556,1633.42745,Bear,Bull,Neutral,1790.236946808489,1820.3999248942953,1788.9350137746032,1699.4040276046712,Bear,Bull,Weak
286,2023-06-16,1665.17,1727.8,1648.29,1716.8,3.0937740199846298,0.030468815432402978,0.09725171854387246,88651.50050649,"152,196,896.07",1801.0946095392699,1929.435956427951,Bear,Bear,1818.2965,1833.4451999999999,1827.9019,1636.1752500000002,Bear,Bull,Neutral,1783.242951874347,1816.3371827415779,1787.5065976602546,1699.5771218573611,Bear,Bull,Weak
287,2023-06-17,1716.71,1769.08,1712.96,1727.09,0.5993709226467914,0.005975818403987751,0.10322753694786022,45580.87620723,"78,722,275.49",1788.6857236995804,1923.670233715913,Bear,Bear,1809.1885000000002,1830.1362,1830.7987,1638.7311499999998,Bear,Bull,Neutral,1777.8950516958378,1812.8372932223003,1786.3102293897546,1699.85088183888,Bear,Bull,Weak
288,2023-06-18,1727.15,1747.4,1712.61,1720.43,-0.38561974187795167,-0.003863651717715578,0.09936388523014464,37169.42339912,"63,947,391.10",1776.8924142187175,1917.6924473725194,Bear,Bear,1800.55,1826.3656,1833.6815,1640.8594499999997,Bear,Bull,Neutral,1772.4221896295676,1809.213477801818,1785.0056703919374,1700.055649183767,Bear,Bull,Weak
289,2023-06-19,1720.4,1750.71,1698.53,1736.58,0.9387188086699139,0.00934340224063897,0.1087072874707836,64986.67973263,"112,854,568.29",1766.285814668797,1911.6224859205313,Bear,Bear,1792.3234999999997,1823.682,1836.2105000000001,1643.15995,Bear,Bull,Neutral,1769.0086477600848,1806.3651061233154,1784.0467462257602,1700.419075560048,Bear,Bull,Weak
290,2023-06-20,1736.45,1797.24,1713.79,1792.86,3.240852710499942,0.0318944483254996,0.1406017357962832,131094.31127116,"235,033,746.91",1758.4250408936302,1905.7920923585013,Bear,Bear,1788.2644999999998,1822.911,1838.2160000000001,1645.6461,Bear,Bull,Neutral,1771.2802051162673,1805.8354941184796,1784.2212661024778,1701.3388857534806,Bear,Bull,Weak
291,2023-06-21,1792.71,1901.86,1787.4,1889.57,5.394174670637986,0.05253717981226956,0.19313891560855279,205714.82101311,"388,712,554.34",1755.575006742596,1900.6733140590682,Bear,Bear,1789.6215,1823.2772,1840.2923999999998,1648.8894,Bear,Bull,Neutral,1782.545899867099,1809.1192002314804,1786.3073796450028,1703.2118321638939,Bear,Bull,Weak
292,2023-06-22,1889.46,1933.72,1866.57,1872.13,-0.9229613086575217,-0.009272469870286253,0.18386644573826652,136777.14234797,"256,064,591.50",1756.1340869064795,1896.169207795045,Bull,Bear,1787.8575,1822.602,1841.9642000000001,1651.85165,Bear,Bull,Neutral,1791.0777189273754,1811.5902119871087,1788.0068374738146,1704.892609953308,Bear,Bull,Neutral
293,2023-06-23,1872.13,1936.68,1861.37,1893.66,1.1500269746224978,0.011434644305039288,0.19530109004330581,112622.71955974,"213,269,139.12",1759.757070664124,1892.364920728177,Bull,Bear,1787.9094999999998,1822.915,1844.3328,1655.0238,Bear,Bull,Neutral,1800.847459981911,1814.8086350464378,1790.0989793060162,1706.7708924413348,Bear,Bull,Neutral
294,2023-06-24,1893.74,1906.86,1865.64,1875.87,-0.939450587750712,-0.009438912586068545,0.18586217745723727,44081.47507327,"82,691,116.65",1765.1679778224423,1889.1179214258177,Bull,Bear,1787.1915000000001,1820.5172,1846.3191,1658.0472,Bear,Bull,Neutral,1807.9924637931574,1817.20319837795,1791.7974153593623,1708.453470625998,Bear,Bull,Neutral
295,2023-06-25,1875.88,1930.66,1869.88,1899.73,1.2719431517109525,0.012639219003665778,0.19850139646090303,67353.84099709,"127,954,112.36",1772.4727835240158,1886.4912389398796,Bull,Bear,1791.6175000000003,1820.5094,1847.3797999999997,1661.38805,Bear,Bull,Neutral,1816.729372003333,1820.439543539599,1793.9346942631373,1710.3567196744957,Bear,Bull,Neutral
296,2023-06-26,1899.8,1908.95,1836.25,1859.19,-2.1339874613760856,-0.021570861807824353,0.17693053465307867,89749.72763224,"166,861,796.12",1779.8983701556376,1884.2273130944836,Bull,Bear,1790.3294999999998,1820.2278,1848.3348999999998,1664.2823500000002,Bear,Bull,Neutral,1820.773241336349,1821.9591692831443,1795.2268785351544,1711.8376478369385,Bear,Bull,Neutral
297,2023-06-27,1859.19,1912.6,1855.41,1889.82,1.6474916495893277,0.016340677437374544,0.19327121209045323,92097.01330236,"174,046,777.68",1787.861140538033,1882.4239490064638,Bull,Bear,1793.196,1821.0420000000001,1849.3691000000001,1667.4167000000002,Bear,Bull,Neutral,1827.3491231138394,1824.620378330864,1797.10000965327,1713.6086165151778,Bull,Bull,Neutral
298,2023-06-28,1889.77,1890.49,1816.0,1827.37,-3.304547523044521,-0.03360381176024233,0.1596674003302109,101759.55539935,"185,952,358.75",1794.317079098811,1880.6975376474384,Bull,Bear,1792.265,1820.6354000000001,1850.2486,1670.2213000000002,Bear,Bull,Neutral,1827.3511113887118,1824.7282066316145,1797.6994154027102,1714.7405705797034,Bull,Bull,Neutral
299,2023-06-29,1827.3,1879.6,1826.43,1848.85,1.1754598138308037,0.01168604950115137,0.17135344983136228,67998.09909489,"125,718,285.51",1800.1439059214592,1879.0911748315705,Bull,Bear,1792.6845,1820.7630000000001,1850.6648,1673.15095,Bear,Bull,Neutral,1829.3986245897868,1825.6741593127276,1798.7122982660228,1716.07499276299,Bull,Bull,Neutral
